EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition,SalaryBand,ExperienceLevel
EMP4509,37,Engineering,3,9,12190,1,2,No,14.2,No,2,18,No,High,6+ Years
EMP4510,26,Engineering,1,0,6782,4,3,No,13.1,No,2,19,No,Medium,0-2 Years
EMP4511,48,Marketing,2,12,8502,4,2,No,8.6,No,3,8,No,Medium,6+ Years
EMP4512,32,IT,3,5,11201,3,4,No,29,No,4,19,No,High,3-5 Years
EMP4513,28,Engineering,3,6,12213,2,3,No,6.7,No,2,15,No,High,6+ Years
EMP4514,36,HR,2,3,6549,2,2,No,27.1,No,2,10,No,Medium,3-5 Years
EMP4515,28,Finance,1,0,5651,2,3,Yes,10.5,No,3,6,No,Medium,0-2 Years
EMP4516,33,Operations,2,4,6389,2,3,No,9.6,No,3,20,No,Medium,3-5 Years
EMP4517,41,Engineering,1,1,6053,3,3,No,10.8,Yes,3,14,No,Medium,0-2 Years
EMP4518,41,Engineering,2,3,8154,4,2,Yes,10.9,No,2,16,No,Medium,3-5 Years
EMP4519,29,Operations,1,0,3687,3,2,No,2.5,No,2,21,No,Low,0-2 Years
EMP4520,33,Sales,3,9,9468,2,3,No,12.8,No,3,13,No,Medium,6+ Years
EMP4521,48,Marketing,3,22,12436,4,1,No,12.3,No,4,12,No,High,6+ Years
EMP4522,42,Operations,3,11,10495,3,3,Yes,2,Yes,2,14,No,High,6+ Years
EMP4523,58,IT,1,1,6340,4,2,Yes,7.3,No,2,15,No,Medium,0-2 Years
EMP4524,49,Sales,2,2,6425,3,3,No,24.3,No,3,16,No,Medium,0-2 Years
EMP4525,49,Engineering,2,13,10605,4,3,No,20.1,No,4,16,No,High,6+ Years
EMP4526,24,Engineering,1,0,5118,2,2,No,20.6,No,2,22,No,Medium,0-2 Years
EMP4527,45,Marketing,4,14,13142,4,1,No,3.8,No,3,14,No,High,6+ Years
EMP4528,37,Marketing,4,12,13142,4,2,No,3.9,No,3,12,No,High,6+ Years
EMP4529,32,IT,3,8,11986,3,3,No,14,No,3,13,No,High,6+ Years
EMP4530,39,HR,1,1,4116,3,3,No,10.1,No,1,16,No,Low,0-2 Years
EMP4531,47,Marketing,4,18,13984,3,3,No,13.2,No,2,12,No,High,6+ Years
EMP4532,43,Engineering,4,15,15315,5,3,No,4.4,No,2,7,No,High,6+ Years
EMP4533,29,Sales,2,2,6797,2,4,Yes,2,No,3,12,No,Medium,0-2 Years
EMP4534,45,Engineering,3,11,11979,4,3,No,4,No,4,13,No,High,6+ Years
EMP4535,31,Sales,2,8,6935,2,3,No,9.2,No,2,8,No,Medium,6+ Years
EMP4536,40,Operations,1,0,4831,3,3,No,3.9,No,2,20,No,Low,0-2 Years
EMP4537,34,Marketing,1,1,5057,4,3,No,2.1,No,2,7,Yes,Medium,0-2 Years
EMP4538,35,Engineering,4,10,14921,4,3,Yes,9.5,No,2,11,Yes,High,6+ Years
EMP4539,45,HR,1,1,3757,4,2,Yes,5.5,No,3,25,No,Low,0-2 Years
EMP4540,27,Sales,1,1,4086,5,3,No,3.3,No,3,14,No,Low,0-2 Years
EMP4541,57,Sales,4,29,13977,5,2,Yes,21.6,No,3,14,No,High,6+ Years
EMP4542,22,Operations,1,0,4412,5,3,Yes,2.3,No,4,24,No,Low,0-2 Years
EMP4543,32,IT,1,2,5068,3,4,No,16.3,No,2,16,No,Medium,0-2 Years
EMP4544,41,Sales,2,9,7753,3,3,Yes,9.9,No,3,17,Yes,Medium,6+ Years
EMP4545,43,Operations,4,18,12280,3,4,No,19.2,No,3,18,No,High,6+ Years
EMP4546,36,HR,3,9,8108,4,3,No,3.3,No,2,17,Yes,Medium,6+ Years
EMP4547,37,Engineering,4,15,15570,3,3,Yes,16,Yes,3,15,No,High,6+ Years
EMP4548,42,Finance,2,12,9581,5,2,Yes,3.1,Yes,2,11,No,Medium,6+ Years
EMP4549,35,Engineering,1,1,5716,3,2,No,10.4,No,2,13,No,Medium,0-2 Years
EMP4550,51,Sales,4,23,13276,3,3,Yes,11.9,No,1,15,No,High,6+ Years
EMP4551,46,Sales,2,7,7342,4,4,Yes,15.4,No,3,11,No,Medium,6+ Years
EMP4552,46,Sales,3,23,11114,1,3,No,4.4,No,2,13,No,High,6+ Years
EMP4553,28,Sales,1,1,4475,2,3,No,4.7,No,2,14,No,Low,0-2 Years
EMP4554,37,Engineering,3,14,12888,4,3,Yes,4.9,No,4,17,No,High,6+ Years
EMP4555,34,HR,3,12,9143,2,4,No,14.8,No,2,16,No,Medium,6+ Years
EMP4556,27,Finance,1,0,6444,4,3,No,9.1,No,3,18,No,Medium,0-2 Years
EMP4557,41,Engineering,3,6,11215,2,3,Yes,3.7,No,3,12,Yes,High,6+ Years
EMP4558,32,Sales,2,4,7576,4,2,No,8.4,No,2,15,No,Medium,3-5 Years
EMP4559,44,Sales,4,22,12751,4,4,No,4.7,No,1,16,Yes,High,6+ Years
EMP4560,27,Operations,1,0,4198,4,2,Yes,6.9,Yes,3,24,No,Low,0-2 Years
EMP4561,55,Sales,5,28,16359,5,3,No,3.9,No,3,19,No,High,6+ Years
EMP4562,29,Operations,3,5,8530,3,2,No,8,No,4,17,No,Medium,3-5 Years
EMP4563,40,Engineering,4,17,14572,4,2,No,10.9,No,3,16,No,High,6+ Years
EMP4564,45,IT,3,16,13382,2,2,Yes,1,No,2,20,No,High,6+ Years
EMP4565,32,Engineering,2,2,8861,4,2,No,9.2,No,2,16,No,Medium,0-2 Years
EMP4566,46,Sales,2,4,6621,5,3,No,6.4,No,2,19,No,Medium,3-5 Years
EMP4567,25,Marketing,2,2,7234,4,4,Yes,19.2,No,3,14,No,Medium,0-2 Years
EMP4568,52,Marketing,3,9,10563,3,4,No,16.6,Yes,2,11,No,High,6+ Years
EMP4569,38,Marketing,2,9,8643,2,2,No,3.7,No,3,17,No,Medium,6+ Years
EMP4570,32,Engineering,1,2,6574,3,1,No,4.2,No,2,16,No,Medium,0-2 Years
EMP4571,35,Sales,3,8,8942,3,3,No,1,No,4,15,No,Medium,6+ Years
EMP4572,46,Marketing,1,3,5443,3,1,No,8,No,2,17,No,Medium,3-5 Years
EMP4573,32,IT,2,9,9048,3,4,No,7.4,No,3,14,No,Medium,6+ Years
EMP4574,30,IT,1,1,6333,2,4,No,1.5,No,3,8,No,Medium,0-2 Years
EMP4575,35,Marketing,2,2,7177,4,3,No,7.4,No,3,15,No,Medium,0-2 Years
EMP4576,26,Sales,2,4,7118,5,3,Yes,8.2,No,4,5,No,Medium,3-5 Years
EMP4577,56,Sales,5,34,16543,4,4,No,15.9,No,1,18,No,High,6+ Years
EMP4578,32,Operations,2,4,6522,3,3,Yes,1,No,3,12,Yes,Medium,3-5 Years
EMP4579,46,Operations,4,15,11394,3,4,No,13.3,Yes,2,14,No,High,6+ Years
EMP4580,40,IT,3,12,11633,2,4,Yes,9.9,No,3,13,No,High,6+ Years
EMP4581,28,Marketing,2,2,7845,4,2,No,1.8,No,2,16,No,Medium,0-2 Years
EMP4582,37,Operations,3,9,9244,4,4,No,4.8,No,2,16,No,Medium,6+ Years
EMP4583,45,Operations,2,12,7045,4,2,No,7.8,Yes,1,18,No,Medium,6+ Years
EMP4584,36,Marketing,2,2,6890,3,3,No,14.2,Yes,3,19,No,Medium,0-2 Years
EMP4585,49,Operations,5,27,14672,4,1,Yes,15.7,No,3,19,No,High,6+ Years
EMP4586,48,Sales,2,5,7708,2,2,Yes,6.8,No,3,19,No,Medium,3-5 Years
EMP4587,47,Marketing,3,23,12883,3,3,No,1,No,4,14,No,High,6+ Years
EMP4588,33,IT,3,11,12198,3,4,No,24.4,Yes,2,23,No,High,6+ Years
EMP4589,27,Sales,2,3,5959,3,2,Yes,19.8,No,3,16,No,Medium,3-5 Years
EMP4590,31,Finance,2,8,9128,5,3,No,16.4,No,3,13,No,Medium,6+ Years
EMP4591,39,Engineering,2,4,9084,5,3,No,5.1,No,4,18,No,Medium,3-5 Years
EMP4592,43,Operations,3,18,10087,3,4,No,2.7,No,2,11,No,High,6+ Years
EMP4593,22,Finance,1,0,6160,3,3,No,22.8,No,3,16,No,Medium,0-2 Years
EMP4594,37,IT,2,4,8620,3,4,Yes,19.7,No,2,12,No,Medium,3-5 Years
EMP4595,39,Finance,3,13,12440,5,4,No,16.1,No,3,11,No,High,6+ Years
EMP4596,35,Engineering,2,11,9866,2,4,No,11.8,No,3,17,No,Medium,6+ Years
EMP4597,50,Sales,5,27,15322,5,3,No,11.7,No,3,18,No,High,6+ Years
EMP4598,42,Operations,2,3,5707,2,2,No,2.2,No,3,25,No,Medium,3-5 Years
EMP4599,51,Engineering,3,11,12410,5,3,Yes,3.8,No,3,17,No,High,6+ Years
EMP4600,35,Finance,2,5,8472,4,3,No,18.7,No,3,10,No,Medium,3-5 Years
EMP4601,47,Sales,4,18,12122,5,4,Yes,12.4,No,2,12,No,High,6+ Years
EMP4602,54,Operations,1,0,3745,5,3,No,4.3,No,2,16,No,Low,0-2 Years
EMP4603,51,Engineering,5,22,19487,3,3,No,9.9,No,2,16,No,High,6+ Years
EMP4604,27,IT,1,3,6621,4,2,Yes,12.7,No,2,19,No,Medium,3-5 Years
EMP4605,35,Finance,2,3,9065,4,3,No,4.3,No,4,13,No,Medium,3-5 Years
EMP4606,34,Sales,3,8,8491,5,3,No,36.7,No,3,19,No,Medium,6+ Years
EMP4607,42,Marketing,3,17,12404,3,2,No,14.7,No,2,23,No,High,6+ Years
EMP4608,44,IT,3,16,12446,3,3,No,2,No,2,19,No,High,6+ Years
EMP4609,29,Operations,3,6,7802,4,1,Yes,12.5,Yes,3,14,No,Medium,6+ Years
EMP4610,38,Engineering,2,6,9425,3,4,Yes,4.3,No,2,14,No,Medium,6+ Years
EMP4611,22,IT,1,0,4870,4,1,No,3.2,No,1,15,No,Low,0-2 Years
EMP4612,52,Engineering,5,24,19741,3,3,Yes,14.2,No,3,16,No,High,6+ Years
EMP4613,32,Engineering,1,1,6236,1,3,Yes,4.4,No,2,12,No,Medium,0-2 Years
EMP4614,38,Finance,3,5,10298,4,4,Yes,3.4,No,2,24,No,High,3-5 Years
EMP4615,34,Sales,2,2,7101,4,4,No,8.9,No,3,20,No,Medium,0-2 Years
EMP4616,49,HR,4,20,11732,4,3,No,3.8,No,3,20,No,High,6+ Years
EMP4617,22,Finance,1,0,5517,5,3,No,6.6,No,2,17,No,Medium,0-2 Years
EMP4618,37,Marketing,3,11,10963,2,3,No,13.3,No,2,12,No,High,6+ Years
EMP4619,36,Sales,3,8,8984,3,1,No,2.5,Yes,2,12,No,Medium,6+ Years
EMP4620,33,Marketing,1,2,4772,3,2,No,5.7,No,2,17,No,Low,0-2 Years
EMP4621,55,Marketing,1,0,4934,2,4,No,10.3,No,3,18,No,Low,0-2 Years
EMP4622,29,Marketing,1,4,4924,1,3,No,15.6,No,4,11,No,Low,3-5 Years
EMP4623,45,Operations,1,0,3984,1,4,No,6.5,No,3,10,No,Low,0-2 Years
EMP4624,41,Sales,3,7,8649,3,4,Yes,12.6,No,3,10,No,Medium,6+ Years
EMP4625,50,Operations,2,6,6624,4,1,No,20,No,4,11,No,Medium,6+ Years
EMP4626,31,Operations,1,1,3901,4,2,No,2.7,No,1,21,No,Low,0-2 Years
EMP4627,30,Finance,3,8,10929,3,3,No,4.7,No,2,13,No,High,6+ Years
EMP4628,48,HR,2,4,6713,3,4,No,9.1,No,3,15,No,Medium,3-5 Years
EMP4629,42,Engineering,1,3,6078,1,4,Yes,26.3,No,2,10,No,Medium,3-5 Years
EMP4630,22,Engineering,1,0,6192,2,3,No,13.2,Yes,2,14,Yes,Medium,0-2 Years
EMP4631,32,Finance,1,0,4595,3,4,No,3.9,No,2,22,No,Low,0-2 Years
EMP4632,41,HR,4,12,10435,3,2,No,10.9,No,3,12,No,High,6+ Years
EMP4633,46,Engineering,1,0,5587,3,3,Yes,4.9,No,2,15,No,Medium,0-2 Years
EMP4634,31,Marketing,2,2,7328,5,2,No,3.3,No,3,12,No,Medium,0-2 Years
EMP4635,22,Operations,1,0,3923,3,2,No,2.4,No,2,15,No,Low,0-2 Years
EMP4636,43,Sales,3,21,11682,3,1,No,17.3,No,2,17,No,High,6+ Years
EMP4637,25,IT,2,3,8392,3,2,No,2.6,No,2,14,No,Medium,3-5 Years
EMP4638,22,Sales,1,0,5062,3,2,No,6.9,No,3,18,Yes,Medium,0-2 Years
EMP4639,22,HR,1,0,3000,3,1,Yes,8.7,No,2,17,No,Low,0-2 Years
EMP4640,46,Marketing,3,23,12470,2,2,No,15.3,No,2,16,Yes,High,6+ Years
EMP4641,39,Sales,5,17,14317,1,2,No,23.8,Yes,3,11,No,High,6+ Years
EMP4642,35,IT,3,8,11172,3,3,No,14.2,No,3,17,No,High,6+ Years
EMP4643,51,HR,4,15,11050,3,2,No,8.2,No,2,12,No,High,6+ Years
EMP4644,44,Sales,3,19,11191,2,3,No,10.9,Yes,3,13,No,High,6+ Years
EMP4645,54,Finance,4,19,15493,4,2,No,5.2,No,3,16,No,High,6+ Years
EMP4646,24,Finance,2,2,7857,2,3,No,6.4,Yes,4,18,No,Medium,0-2 Years
EMP4647,37,IT,3,13,12170,4,3,No,16.9,Yes,3,17,No,High,6+ Years
EMP4648,22,Engineering,1,0,5699,2,3,No,4,No,3,10,Yes,Medium,0-2 Years
EMP4649,35,Engineering,1,1,6174,3,3,No,6.1,No,1,15,No,Medium,0-2 Years
EMP4650,35,Sales,1,0,4032,3,2,No,5.2,No,2,10,No,Low,0-2 Years
EMP4651,44,Finance,3,9,11625,3,4,No,3.1,No,1,18,No,High,6+ Years
EMP4652,38,Marketing,3,6,9088,5,4,No,6.9,No,3,22,No,Medium,6+ Years
EMP4653,44,IT,3,9,11757,3,2,Yes,19.1,No,3,18,No,High,6+ Years
EMP4654,45,Finance,4,18,14110,3,4,No,27.7,No,3,17,Yes,High,6+ Years
EMP4655,59,IT,3,8,11615,4,3,Yes,14.7,No,2,17,No,High,6+ Years
EMP4656,34,IT,3,5,11594,3,3,No,20.9,No,3,14,No,High,3-5 Years
EMP4657,28,Engineering,2,5,9242,1,3,No,15.2,No,2,15,No,Medium,3-5 Years
EMP4658,40,Sales,4,16,11998,4,3,No,6.1,No,3,14,No,High,6+ Years
EMP4659,29,Sales,1,0,4858,3,1,No,6.5,No,3,18,No,Low,0-2 Years
EMP4660,52,Engineering,3,8,10632,5,2,No,1,No,2,19,No,High,6+ Years
EMP4661,35,HR,1,4,4566,3,1,No,13.3,No,1,7,No,Low,3-5 Years
EMP4662,32,Sales,2,7,6933,4,4,No,7,No,3,11,No,Medium,6+ Years
EMP4663,33,Engineering,3,6,11947,5,2,No,15.8,No,2,15,No,High,6+ Years
EMP4664,45,Engineering,3,10,11034,5,3,Yes,9.9,Yes,4,16,No,High,6+ Years
EMP4665,36,Sales,3,7,8917,4,3,No,6.7,No,4,14,No,Medium,6+ Years
EMP4666,31,Engineering,3,8,11678,3,3,No,6.4,No,3,15,No,High,6+ Years
EMP4667,54,Sales,1,1,5102,2,3,Yes,3.3,No,3,18,No,Medium,0-2 Years
EMP4668,29,Engineering,1,1,5753,4,2,Yes,9.2,Yes,3,12,No,Medium,0-2 Years
EMP4669,38,Sales,3,15,10239,2,1,No,14.8,No,2,14,No,High,6+ Years
EMP4670,44,Operations,5,15,13205,5,2,No,17.2,No,2,16,Yes,High,6+ Years
EMP4671,22,Sales,1,0,4488,4,2,No,5.6,No,2,17,No,Low,0-2 Years
EMP4672,42,Operations,3,18,10238,4,3,No,4.7,No,4,16,No,High,6+ Years
EMP4673,27,Marketing,2,2,7330,3,2,No,18.8,No,1,14,No,Medium,0-2 Years
EMP4674,46,HR,3,10,8699,2,1,No,20.2,Yes,3,14,No,Medium,6+ Years
EMP4675,28,Marketing,3,5,10938,4,1,No,27.2,No,2,20,No,High,3-5 Years
EMP4676,44,Engineering,2,5,8253,5,3,Yes,3.1,No,1,13,No,Medium,3-5 Years
EMP4677,49,Sales,2,6,6804,5,1,No,18.6,No,2,17,No,Medium,6+ Years
EMP4678,46,Operations,5,15,13146,4,1,Yes,18.8,No,4,21,No,High,6+ Years
EMP4679,40,IT,4,12,15116,4,4,No,6.1,No,3,12,No,High,6+ Years
EMP4680,35,IT,3,10,12416,2,1,No,1.2,No,3,16,No,High,6+ Years
EMP4681,32,Finance,1,2,6318,5,1,Yes,19.4,No,3,15,No,Medium,0-2 Years
EMP4682,52,Engineering,4,23,16632,3,3,Yes,8.6,No,1,23,No,High,6+ Years
EMP4683,31,HR,3,7,8870,3,3,No,10.7,No,3,17,No,Medium,6+ Years
EMP4684,27,Finance,1,0,5200,4,4,No,6,No,3,13,No,Medium,0-2 Years
EMP4685,44,Operations,2,2,6637,4,4,Yes,20.5,No,3,15,No,Medium,0-2 Years
EMP4686,30,Engineering,2,5,9244,2,3,Yes,3.8,No,3,13,Yes,Medium,3-5 Years
EMP4687,28,IT,1,0,5903,3,1,No,33.1,No,1,21,No,Medium,0-2 Years
EMP4688,23,Engineering,1,0,5339,4,3,No,18.1,No,2,11,No,Medium,0-2 Years
EMP4689,33,Marketing,1,2,4414,5,1,No,3.9,No,3,14,No,Low,0-2 Years
EMP4690,37,IT,1,1,5804,3,4,Yes,19.3,No,3,12,No,Medium,0-2 Years
EMP4691,40,IT,3,11,12043,4,3,Yes,13.7,No,1,18,Yes,High,6+ Years
EMP4692,47,Finance,4,23,14989,3,3,No,8,Yes,4,12,No,High,6+ Years
EMP4693,43,Engineering,3,5,12012,3,3,No,15.3,No,3,14,No,High,3-5 Years
EMP4694,36,Sales,3,9,9038,5,3,No,3.9,No,2,13,No,Medium,6+ Years
EMP4695,36,Sales,3,10,9887,3,3,No,8.8,Yes,4,11,No,Medium,6+ Years
EMP4696,43,Finance,3,15,12002,4,1,No,4.4,Yes,2,10,No,High,6+ Years
EMP4697,50,HR,4,26,13090,4,3,No,4.8,No,4,13,No,High,6+ Years
EMP4698,39,Marketing,4,15,12651,4,4,No,17.5,Yes,2,17,No,High,6+ Years
EMP4699,33,HR,3,7,7447,3,2,No,6.1,Yes,3,14,No,Medium,6+ Years
EMP4700,28,HR,1,1,4419,3,4,No,5.3,No,3,13,No,Low,0-2 Years
EMP4701,23,Marketing,1,0,5426,5,4,No,10.9,No,2,18,No,Medium,0-2 Years
EMP4702,44,IT,5,21,18387,3,4,Yes,3.2,No,2,11,No,High,6+ Years
EMP4703,43,Sales,3,8,8858,4,4,No,3.4,No,3,12,No,Medium,6+ Years
EMP4704,43,Operations,3,20,10898,3,4,No,13.8,No,2,14,Yes,High,6+ Years
EMP4705,36,Engineering,3,10,12584,2,2,No,9.2,No,3,15,No,High,6+ Years
EMP4706,52,Finance,3,18,12029,5,3,Yes,8.2,No,2,15,Yes,High,6+ Years
EMP4707,33,IT,1,1,6174,3,3,No,16.5,No,4,18,No,Medium,0-2 Years
EMP4708,47,Engineering,3,23,14321,4,1,No,5.3,No,2,15,No,High,6+ Years
EMP4709,37,Sales,1,0,4552,4,4,No,4.6,No,4,21,No,Low,0-2 Years
EMP4710,31,Sales,3,9,8758,4,3,No,9.7,Yes,2,19,No,Medium,6+ Years
EMP4711,43,Sales,4,15,12561,3,3,No,3.5,No,2,21,Yes,High,6+ Years
EMP4712,42,Finance,4,17,14378,4,4,Yes,12,No,3,22,No,High,6+ Years
EMP4713,41,Sales,2,2,6276,4,2,Yes,7.1,No,2,14,No,Medium,0-2 Years
EMP4714,38,Sales,1,0,4727,2,2,No,3.9,Yes,3,15,Yes,Low,0-2 Years
EMP4715,37,Finance,2,5,8340,2,2,No,13.6,Yes,4,19,No,Medium,3-5 Years
EMP4716,60,Marketing,3,18,10982,3,2,No,13.2,No,4,12,No,High,6+ Years
EMP4717,49,Engineering,3,21,14714,3,2,No,10.2,No,4,16,No,High,6+ Years
EMP4718,45,Marketing,5,18,15814,4,3,No,5.2,No,2,9,No,High,6+ Years
EMP4719,39,Finance,4,10,13589,4,2,No,14.5,No,3,13,Yes,High,6+ Years
EMP4720,48,Sales,5,26,15584,3,4,Yes,21.3,No,3,17,No,High,6+ Years
EMP4721,43,Marketing,3,7,10057,2,4,Yes,2.9,No,3,10,Yes,High,6+ Years
EMP4722,38,Operations,2,4,6528,2,2,Yes,10.4,No,3,13,No,Medium,3-5 Years
EMP4723,34,Engineering,1,3,7020,3,4,No,13.8,No,1,11,No,Medium,3-5 Years
EMP4724,37,Operations,2,8,7870,5,2,No,20,No,3,26,No,Medium,6+ Years
EMP4725,22,Operations,1,0,4055,4,2,No,15.7,No,4,20,No,Low,0-2 Years
EMP4726,40,Operations,3,14,9998,5,3,No,5,Yes,1,14,No,Medium,6+ Years
EMP4727,33,Finance,2,4,8613,4,4,No,10,No,1,6,No,Medium,3-5 Years
EMP4728,53,Finance,4,27,16494,3,4,No,6.6,No,3,10,No,High,6+ Years
EMP4729,38,Operations,3,13,10145,1,3,No,7.5,No,3,12,No,High,6+ Years
EMP4730,26,Finance,2,3,8575,5,3,No,6.8,No,2,13,No,Medium,3-5 Years
EMP4731,37,HR,2,7,6858,3,3,Yes,2.4,No,3,20,No,Medium,6+ Years
EMP4732,27,Sales,2,3,6432,5,3,Yes,10.3,No,3,14,No,Medium,3-5 Years
EMP4733,42,Engineering,5,16,18151,4,3,No,13.3,No,2,21,No,High,6+ Years
EMP4734,40,Sales,1,1,4127,4,2,No,1.4,No,2,20,No,Low,0-2 Years
EMP4735,47,Engineering,4,19,16280,3,1,No,8.7,No,3,18,No,High,6+ Years
EMP4736,30,HR,1,1,4309,4,4,Yes,1.8,No,2,12,No,Low,0-2 Years
EMP4737,38,IT,4,10,13544,4,3,No,4,No,2,19,No,High,6+ Years
EMP4738,24,IT,1,1,5715,4,2,Yes,4.9,No,4,16,No,Medium,0-2 Years
EMP4739,45,Operations,3,18,9889,4,4,No,9.7,No,3,12,No,Medium,6+ Years
EMP4740,43,IT,3,13,12741,5,4,No,12.3,No,3,11,No,High,6+ Years
EMP4741,42,IT,2,10,9472,1,4,No,10.9,No,2,9,Yes,Medium,6+ Years
EMP4742,38,Operations,2,8,6368,3,2,No,9.8,No,3,10,No,Medium,6+ Years
EMP4743,42,Sales,3,6,9222,4,3,Yes,1,No,3,25,No,Medium,6+ Years
EMP4744,54,Engineering,3,19,13753,4,4,No,7,Yes,3,12,No,High,6+ Years
EMP4745,35,Marketing,1,0,5062,3,3,No,10,No,2,9,Yes,Medium,0-2 Years
EMP4746,39,Sales,1,2,4248,4,3,Yes,6.7,No,3,7,No,Low,0-2 Years
EMP4747,27,Operations,3,5,8603,4,2,No,12.3,No,2,20,No,Medium,3-5 Years
EMP4748,29,Sales,3,7,9093,3,3,No,9.8,No,4,15,No,Medium,6+ Years
EMP4749,38,Engineering,1,3,6363,3,3,No,8.8,No,3,13,No,Medium,3-5 Years
EMP4750,49,Sales,4,25,13021,3,3,Yes,4.7,No,4,18,No,High,6+ Years
EMP4751,35,HR,3,9,7939,5,3,No,7.5,No,3,19,No,Medium,6+ Years
EMP4752,35,Marketing,1,1,7199,5,2,Yes,4.6,No,3,20,No,Medium,0-2 Years
EMP4753,33,Finance,3,7,10373,4,3,Yes,9.4,No,2,14,No,High,6+ Years
EMP4754,32,Engineering,3,6,10646,5,3,No,5.9,No,3,11,No,High,6+ Years
EMP4755,40,Marketing,2,9,8157,2,3,No,6.4,No,2,18,No,Medium,6+ Years
EMP4756,23,Finance,1,0,5404,3,2,No,5,No,2,17,No,Medium,0-2 Years
EMP4757,50,Operations,4,17,11331,5,3,No,6.1,No,3,14,No,High,6+ Years
EMP4758,31,Engineering,1,4,6189,3,2,Yes,1.6,Yes,3,16,No,Medium,3-5 Years
EMP4759,45,Sales,4,21,12990,4,3,No,5.8,No,2,14,No,High,6+ Years
EMP4760,25,Sales,1,0,4682,5,2,No,19.2,No,2,9,No,Low,0-2 Years
EMP4761,44,Operations,3,17,9409,3,3,No,1.6,Yes,3,18,No,Medium,6+ Years
EMP4762,44,Engineering,1,1,5952,3,4,Yes,16.8,No,3,12,Yes,Medium,0-2 Years
EMP4763,41,Sales,3,12,9899,2,4,No,6.2,No,3,16,No,Medium,6+ Years
EMP4764,28,Sales,3,6,8880,5,4,No,35.4,No,2,17,Yes,Medium,6+ Years
EMP4765,40,Operations,2,13,7486,5,3,No,3.9,No,1,18,No,Medium,6+ Years
EMP4766,26,Marketing,1,1,4637,3,2,No,10.1,No,2,14,No,Low,0-2 Years
EMP4767,35,HR,4,13,11614,5,4,No,8.6,No,3,19,No,High,6+ Years
EMP4768,48,Marketing,2,3,6281,4,3,No,8.6,No,4,13,No,Medium,3-5 Years
EMP4769,45,Sales,2,14,8912,2,3,No,17.7,Yes,2,17,No,Medium,6+ Years
EMP4770,38,Engineering,3,7,11278,1,2,No,21.5,No,3,17,Yes,High,6+ Years
EMP4771,28,Engineering,3,6,11820,1,2,Yes,9.2,No,3,12,No,High,6+ Years
EMP4772,44,Engineering,3,13,12789,2,2,Yes,7.2,No,4,21,Yes,High,6+ Years
EMP4773,38,Operations,2,8,6560,4,3,No,26.8,No,2,15,No,Medium,6+ Years
EMP4774,22,Marketing,1,0,4903,3,4,No,3.3,No,3,17,No,Low,0-2 Years
EMP4775,45,Finance,3,19,12551,5,3,No,7.2,No,1,17,No,High,6+ Years
EMP4776,37,Sales,1,2,4813,3,3,No,6,No,2,8,No,Low,0-2 Years
EMP4777,50,Engineering,4,25,17590,4,3,Yes,4.1,No,3,13,No,High,6+ Years
EMP4778,27,Sales,1,0,5211,3,2,No,6.2,No,4,10,No,Medium,0-2 Years
EMP4779,22,Finance,1,0,5116,2,2,No,13.1,No,2,14,Yes,Medium,0-2 Years
EMP4780,40,Engineering,3,15,13222,5,4,Yes,10.3,Yes,3,19,No,High,6+ Years
EMP4781,40,Engineering,2,3,9359,3,4,Yes,24.6,Yes,2,14,No,Medium,3-5 Years
EMP4782,22,Finance,1,0,5283,5,3,No,1.8,No,1,14,Yes,Medium,0-2 Years
EMP4783,28,IT,1,2,6399,5,1,Yes,9.5,No,2,13,No,Medium,0-2 Years
EMP4784,60,Sales,3,7,10340,4,2,No,7.1,No,3,14,No,High,6+ Years
EMP4785,34,Sales,2,2,6029,1,4,Yes,10.8,No,3,16,No,Medium,0-2 Years
EMP4786,45,Sales,4,18,12839,5,2,Yes,5.3,No,2,9,No,High,6+ Years
EMP4787,31,Finance,3,8,10596,2,3,No,4.3,No,3,15,No,High,6+ Years
EMP4788,22,Sales,1,0,4187,5,3,No,4.7,No,3,12,No,Low,0-2 Years
EMP4789,36,Marketing,2,2,7062,4,3,Yes,17,No,3,11,No,Medium,0-2 Years
EMP4790,35,Marketing,2,3,7671,3,2,No,10.1,No,2,14,No,Medium,3-5 Years
EMP4791,34,Engineering,3,8,13013,4,1,No,7.2,Yes,3,11,Yes,High,6+ Years
EMP4792,36,Sales,3,11,9451,3,1,No,8.9,No,4,11,No,Medium,6+ Years
EMP4793,40,Engineering,2,3,9354,4,3,No,3.5,No,2,20,No,Medium,3-5 Years
EMP4794,36,Sales,4,10,10949,3,3,No,5.1,No,2,16,No,High,6+ Years
EMP4795,25,Sales,1,2,4580,3,4,No,8.9,No,2,13,No,Low,0-2 Years
EMP4796,42,HR,3,15,10106,3,3,No,2.4,No,3,12,No,High,6+ Years
EMP4797,22,Finance,1,0,5978,3,3,No,9.8,No,3,10,No,Medium,0-2 Years
EMP4798,22,Sales,1,0,4294,3,3,No,8,No,3,21,No,Low,0-2 Years
EMP4799,45,Marketing,3,22,11997,2,3,No,14.7,No,2,11,No,High,6+ Years
EMP4800,43,Sales,4,21,13284,4,4,No,5.8,No,2,13,No,High,6+ Years
